country_region,confirmed,deaths
US,31228,457
US,6446,105
US,1709,41
US,2155,66
US,16665,235
US,14760,162
US,5053,99
US,31092,208
US,3048,44
US,121183,1417
US,3054,50
US,4756,71
US,8527,90
US,8523,97
US,7062,147
US,75597,908
US,16742,296
US,7749,118
US,43762,626
US,7626,155
US,2385,54
US,40711,348
US,26264,236
US,5503,85
US,5511,103
US,2693,35
US,29647,389
US,5819,104
US,3228,63
US,21377,382
US,28353,300
US,4006,54
US,39381,619
US,23262,359
US,17015,216
US,2672,69
US,13056,189
US,68335,891
US,2260,44
US,10008,125
US,1815,50
US,8280,128
US,20446,279
US,9094,102
US,8917,142
US,4652,98
US,3832,65
US,3690,74
US,51957,489
US,13288,186
US,26647,387
US,7792,118
US,7817,93
US,6257,92
US,3381,51
US,4589,67
US,28050,467
US,6988,116
US,21380,461
US,147391,2256
US,7239,123
US,10571,195
US,1857,52
US,2945,53
US,2522,44
US,4138,44
US,5673,94
US,3664,48
US,3628,74
US,6801,89
US,31302,278
US,2539,67
US,35026,498
US,2873,58
US,19290,312
US,6353,113
US,12369,191
US,3947,56
US,12243,271
US,4882,70
US,2094,56
US,2101,57
US,3970,42
US,4038,73
US,2373,46
US,2356,67
US,8141,125
US,7928,115
US,3556,47
US,15573,115
US,3032,55
US,3175,55
US,18996,243
US,2903,56
US,2610,49
US,1861,37
US,2627,57
US,2409,79
US,2343,36
US,6305,91
US,2285,44
US,4135,64
US,2934,77
US,32838,430
US,2098,42
US,3723,66
US,5676,97
US,1843,43
US,1249,40
US,1631,46
US,27126,295
US,1995,42
US,6224,77
US,2828,78
US,6546,145
US,8637,107
US,7419,124
US,2677,44
US,2700,50
US,1880,40
US,11976,140
US,3858,78
US,7286,104
US,3260,61
US,4959,75
US,2897,51
US,84641,971
US,1976,35
US,5012,98
US,4787,69
US,2262,56
US,3100,53
US,3236,44
US,8485,65
US,1358,34
US,88738,1074
US,5146,53
US,3733,84
US,4061,75
US,8758,167
US,6029,113
US,3578,40
US,2143,41
US,3186,45
US,5412,64
US,13650,115
US,10742,158
US,5738,47
US,2338,35
US,2368,41
US,7687,137
US,7773,105
US,1372,44
US,7594,133
US,5132,100
US,2541,35
US,3749,52
US,3800,75
US,8459,126
US,9096,216
US,128373,1729
US,8836,107
US,3973,73
US,26205,293
US,7580,93
US,13404,164
US,2972,44
US,1816,37
US,4531,105
US,5340,93
US,4229,54
US,2081,37
US,2790,76
US,3795,63
US,1640,41
US,3649,47
US,4751,87
US,2077,48
US,2486,65
US,11489,200
US,3401,43
US,4104,61
US,9264,62
US,7697,117
US,3525,65
US,6047,95
US,1924,36
US,27495,287
US,2534,49
US,3451,70
US,2582,42
US,9382,129
US,10704,251
US,4811,118
US,22127,249
US,3703,57
US,7403,181
US,22233,409
US,1814,48
US,3283,80
US,64821,1172
US,4545,145
US,4809,141
US,3919,79
US,12672,228
US,2824,64
US,39745,409
US,24867,385
US,4591,116
US,6756,137
US,47725,1007
US,32379,603
US,4056,40
US,4003,85
US,1419,49
US,6412,173
US,14443,350
US,8622,227
US,23118,527
US,4222,109
US,6516,165
US,4458,79
US,2156,52
US,1514,41
US,2660,58
US,5719,89
US,24846,254
US,3745,55
US,12148,126
US,6482,89
US,2941,36
US,2422,35
US,10726,272
US,81122,1906
US,64970,1383
US,6086,102
US,13004,297
US,9651,194
US,1923,57
US,4274,77
US,3471,55
US,11822,236
US,5309,125
US,20551,538
US,4328,126
US,72990,1710
US,177499,4011
US,1358,51
US,4183,89
US,9993,110
US,17845,436
US,2188,44
US,7948,127
US,8274,105
US,12913,135
US,6749,128
US,16728,288
US,64247,1201
US,3836,85
US,2182,56
US,11321,151
US,7695,151
US,37967,516
US,36049,496
US,2257,42
US,14190,283
US,2248,36
US,29871,303
US,2258,48
US,8496,90
US,4320,58
US,28162,157
US,12469,165
US,2120,42
US,24641,337
US,10773,149
US,1290,37
US,8185,108
US,175182,2864
US,4638,75
US,51462,579
US,3401,89
US,32968,724
US,6240,153
US,10143,136
US,9206,223
US,40274,354
US,4686,77
US,66370,596
US,4812,62
US,5653,78
US,5122,56
US,2248,43
US,10241,81
US,11523,125
US,8084,101
US,2670,35
US,8443,99
US,184376,2065
US,3632,49
US,7290,86
US,7930,102
US,10074,109
US,5392,62
US,4452,60
US,5487,81
US,5317,54
US,23165,132
US,5314,44
US,76644,1059
US,2876,46
US,11789,141
US,26894,189
US,30635,423
US,7083,34
US,5010,45
US,3969,34
US,42195,370
US,2106,57
US,6484,151
US,3143,78
US,4263,111
US,4589,95
US,4358,95
US,2255,49
US,4916,107
US,3416,67
US,1750,43
US,10715,140
US,12343,323
US,4144,91
US,16564,245
US,4765,144
US,5550,136
US,14986,283
US,4313,112
US,1828,57
US,3964,82
US,1889,43
US,9762,244
US,2146,56
US,5110,86
US,22621,405
US,4795,99
US,4587,117
US,2714,52
US,2331,53
US,4790,118
US,3902,94
US,6470,99
US,3190,92
US,2465,47
US,4586,92
US,3724,43
US,4678,91
US,1891,40
US,15215,244
US,6733,148
US,14061,203
US,3032,53
US,3858,75
US,2465,57
US,1618,37
US,2150,62
US,1794,63
US,4699,93
US,2445,80
US,46161,830
US,6266,170
US,8002,109
US,5649,149
US,5482,138
US,2705,79
US,2456,34
US,2494,40
US,3470,70
US,8186,169
US,4092,37
US,2346,35
US,2134,59
US,7923,128
US,2951,51
US,6713,71
US,5453,80
US,5669,97
US,3974,80
US,2080,50
US,4422,84
US,7719,132
US,60625,729
US,12878,216
US,34879,625
US,3339,65
US,3355,82
US,5507,75
US,3441,84
US,16840,271
US,1820,49
US,1861,48
US,22469,102
US,3404,71
US,4680,83
US,5443,118
US,4566,46
US,10942,117
US,47373,170
US,6124,60
US,6753,44
US,6044,50
US,2452,972
US,4259,84
US,347369,6269
US,8807,120
US,4819,170
US,67732,982
US,8094,136
US,56892,727
US,42172,807
US,22670,495
US,42281,756
US,100638,1786
US,104036,2411
US,85718,2047
US,37119,892
US,19710,357
US,13753,264
US,14203,221
US,4202,151
US,1636,52
US,8164,130
US,37921,562
US,11928,217
US,3870,56
US,14174,286
US,8599,128
US,19517,291
US,35586,421
US,29230,441
US,8469,50
US,5970,115
US,4719,53
US,38898,514
US,3119,40
US,8157,115
US,5143,91
US,11931,108
US,4369,40
US,7568,79
US,7721,110
US,7519,165
US,231282,3342
US,61679,829
US,63761,945
US,0,342
US,18229,199
US,94390,1978
US,56262,783
US,26027,234
US,13175,195
US,10012,90
US,7741,61
US,19676,295
US,7731,99
US,10862,107
US,150348,2358
US,6861,118
US,7571,136
US,16322,247
US,29788,447
US,10373,230
US,14751,160
US,27323,320
US,6894,82
US,8224,127
US,54963,588
US,42392,633
US,8411,106
US,3419,56
US,71601,925
US,8093,144
US,8025,153
US,16318,219
US,7561,86
US,30816,335
US,34080,341
US,1389,36
US,9718,111
US,16067,118
US,2978,66
US,3792,75
US,8910,138
US,29579,297
US,2643,66
US,5598,108
US,30758,146
US,23021,331
US,7441,148
US,25694,442
US,27416,480
US,11658,140
US,12341,201
US,6881,117
US,7177,104
US,136441,911
US,1658,37
US,7019,40
US,17882,314
US,11299,194
US,6548,76
US,24399,268
US,36803,268
US,14287,100
US,2116,45
US,8203,126
US,8867,76
US,4970,92
US,14655,230
US,7733,58
US,4655,111
US,19254,327
US,8449,98
US,8080,120
US,57534,817
US,3760,78
US,31715,370
US,17162,336
US,5733,111
US,7471,117
US,27590,187
US,12883,207
US,25025,289
US,7342,114
US,11141,180
US,7075,88
US,114988,1549
US,11717,176
US,2178,54
US,4171,93
US,4057,143
US,9939,160
US,33008,506
US,7117,112
US,43171,650
US,64042,1030
US,6560,90
US,13520,198
US,26529,356
US,81480,1414
US,16962,210
US,2232,49
US,12367,155
US,4700,78
US,21429,345
US,11862,226
US,9498,167
US,9048,161
US,7623,135
US,73287,1220
US,14715,367
US,8767,159
US,16008,307
US,6588,101
US,3831,75
US,2819,35
US,9210,108
US,5342,132
US,45263,609
US,21497,311
US,11641,263
US,8559,185
US,1790,44
US,2014,47
US,7916,166
US,5060,112
US,7698,106
US,5882,129
US,2973,94
US,6317,141
US,7218,127
US,6313,101
US,2755,66
US,7103,101
US,1854,40
US,4035,105
US,7931,144
US,9761,1149
US,13203,207
US,8688,200
US,4054,51
US,6244,40
US,33323,391
US,5854,109
US,3455,58
US,2186,37
US,25267,363
US,3691,55
US,15004,184
US,5940,93
US,40378,520
US,8384,103
US,2206,46
US,3418,57
US,42725,408
US,9916,145
US,15144,248
US,155212,2532
US,10837,239
US,7996,200
US,66962,1223
US,21338,449
US,80844,1494
US,23365,578
US,23464,265
US,56993,915
US,6129,157
US,13162,234
US,32506,671
US,39125,710
US,7805,183
US,80932,1435
US,47523,1003
US,5994,107
US,16381,379
US,8443,228
US,94973,1923
US,15408,435
US,6187,135
US,194343,4124
US,6234,70
US,5553,116
US,12768,284
US,4876,78
US,8332,177
US,31198,454
US,6728,126
US,53573,1007
US,3362,69
US,73026,1092
US,6630,150
US,122481,2129
US,15621,180
US,4000,52
US,38029,798
US,3959,86
US,27793,318
US,31748,354
US,67170,745
US,10383,259
US,5771,190
US,34636,390
US,27359,552
US,9950,185
US,3148,75
US,4005,82
US,16817,235
US,12104,238
US,55921,721
US,4947,84
US,28781,495
US,70663,791
US,2615,56
US,63610,1250
US,5738,129
US,48783,531
US,3557,47
US,5495,42
US,7394,107
US,2099,34
US,6164,89
US,2074,34
US,1473,46
US,3420,49
US,4783,68
US,11234,79
US,4984,53
US,2595,54
US,22934,271
US,1686,45
US,4078,42
US,13713,238
US,22824,238
US,2883,45
US,5926,113
US,7278,77
US,5899,120
US,1570,37
US,3420,65
US,4340,77
US,10824,172
US,8241,156
US,7533,112
US,10874,195
US,6235,131
US,4575,74
US,14537,248
US,13473,223
US,65770,724
US,5738,91
US,3932,79
US,4821,81
US,1935,46
US,3372,50
US,10320,164
US,5275,71
US,2572,43
US,9529,106
US,7064,93
US,20009,245
US,10037,140
US,33892,369
US,4962,86
US,1653,35
US,17234,228
US,14492,204
US,64445,606
US,5805,69
US,20977,290
US,148920,2399
US,4287,55
US,29044,466
US,35580,448
US,3496,51
US,23579,346
US,4186,41
US,6495,95
US,28029,354
US,13910,422
US,2476,61
US,14515,186
US,39654,742
US,7176,174
US,7605,132
US,8576,156
US,67158,1822
US,4539,157
US,8877,59
US,6894,228
US,133779,1176
US,2625,55
US,20326,468
US,10836,168
US,415687,5638
US,3015,85
US,111961,1069
US,3819,46
US,2246,83
US,26823,556
US,34199,484
US,6475,108
US,3650,93
US,1249,40
US,1366,37
US,4150,77
US,2192,65
US,65437,712
US,3680,82
US,4022,86
US,16607,515
US,19482,582
US,25123,346
US,8154,197
US,10514,212
US,34028,408
US,9977,352
US,9942,213
US,2883,88
US,11208,312
US,4096,98
US,2793,52
US,32089,727
US,7255,182
US,3269,77
US,24360,445
US,5295,102
US,3053,95
US,3611,70
US,3232,100
US,2992,54
US,13181,359
US,2704,79
US,2528,45
US,1194,53
US,3819,91
US,3670,89
US,7945,237
US,8966,190
US,958,54
US,2545,81
US,68604,1302
US,4868,123
US,2998,109
US,24966,350
US,5977,218
US,1539,49
US,25599,377
US,1435,55
US,17930,223
US,8213,189
US,900,37
US,2927,82
US,7194,298
US,2972,113
US,37306,827
US,11785,335
US,1284,37
US,5819,104
US,1653,62
US,2490,71
US,6406,118
US,8274,227
US,13133,354
US,5862,133
US,57310,918
US,6311,189
US,2441,68
US,4924,114
US,7702,142
US,1312,35
US,2564,56
US,34377,187
US,14832,123
US,62000,298
US,7043,55
US,13662,81
US,138626,617
US,49119,343
US,4549,37
US,13622,132
US,4349,53
US,2320,83
US,4592,62
US,2575,36
US,19893,276
US,10591,167
US,4267,58
US,2482,50
US,1861,35
US,2759,40
US,7751,150
US,4395,55
US,5600,62
US,30150,373
US,42128,578
US,2729,70
US,6554,200
US,3498,60
US,96309,1178
US,6648,114
US,1689,43
US,4065,80
US,4191,114
US,15676,249
US,36603,736
US,7171,180
US,3961,62
US,1643,37
US,36677,304
US,5347,54
US,3626,91
US,12297,116
US,1197,47
US,4107,63
US,13117,250
US,5334,52
US,4487,97
US,3108,36
US,9976,170
US,4227,69
US,3535,84
US,7077,177
US,5296,126
US,16517,165
US,3610,84
US,11364,249
US,3837,51
US,3907,57
US,3063,51
US,12302,121
US,6685,49
US,20800,182
US,18512,253
US,5370,55
US,6571,84
US,5657,101
US,1925,37
US,100566,980
US,23376,257
US,9323,113
US,18783,179
US,6062,82
US,4031,62
US,2516,41
US,5340,110
US,3798,53
US,2743,37
US,4341,94
US,27124,554
US,3255,54
US,5069,91
US,2439,50
US,4443,68
US,12723,200
US,5577,57
US,1558,34
US,3117,37
US,9778,101
US,9056,94
US,4263,42
US,7457,66
US,8608,53
US,20433,176
US,8605,121
US,3447,36
US,3884,35
US,13666,168
US,26937,414
US,19958,128
US,3595,60
US,8195,83
US,163297,1702
US,7691,58
US,8061,78
US,5878,101
US,13869,123
US,35438,483
US,25349,261
US,8000,97
US,16333,96
US,17675,202
US,9555,201
US,13013,151
US,2160,58
US,3171,45
US,2343,45
US,9508,156
US,2671,49
US,17842,223
US,16467,230
US,5542,108
US,5892,59
US,8171,103
US,1858,36
Uganda,127775,3258
Ukraine,90896,2197
Ukraine,122285,3774
Ukraine,158567,4706
Ukraine,237561,5876
Ukraine,140595,3058
Ukraine,177546,4309
Ukraine,30616,1301
Ukraine,212429,5627
Ukraine,130299,3357
Ukraine,122943,2124
Ukraine,50149,1739
Ukraine,126950,2648
Ukraine,103735,1997
Ukraine,82383,2119
Ukraine,174720,4683
United Arab Emirates,742438,2149
United Kingdom,5753,106
United Kingdom,8957091,126817
United Kingdom,331476,2907
United Kingdom,525225,6441
Uzbekistan,194703,1424
Venezuela,435461,5202
Vietnam,1337523,26700
Yemen,10043,1955
Zambia,210374,3668
Zimbabwe,141601,4713
Afghanistan,187966,7753
Australia,196642,107
Australia,93124,57
Australia,1562443,1712
Australia,729945,723
Australia,1095467,538
Austria,4842843,20441
Azerbaijan,802060,9761
Bahamas,36853,822
Bangladesh,2007870,29308
Barbados,95876,505
Belarus,994037,7118
Benin,27316,163
Botswana,325724,2772
Brazil,319165,7093
Brazil,609241,14239
Brazil,1368048,27474
Brazil,834397,11823
Brazil,1209218,14734
Brazil,818701,14897
Brazil,548379,8416
Brazil,2462761,75089
Brazil,1848333,22275
Brazil,341623,6420
Burkina Faso,21128,387
Burma,614240,19434
Cambodia,137081,3056
Cameroon,120215,1931
Canada,72226,447
Canada,1395250,13770
Chile,154879,1830
Chile,67632,834
Chile,92963,649
Chile,29153,190
Chile,281328,3033
Chile,1667741,29257
Chile,121069,1161
Chile,400914,5951
China,1393327,9550
China,68410,4512
China,63668,595
Colombia,7715,265
Colombia,940118,18429
Colombia,16747,544
Colombia,119003,2546
Colombia,25483,1033
Colombia,108348,2678
Colombia,18794,429
Colombia,2782,37
Colombia,57678,1542
Colombia,106910,2567
Colombia,106995,3345
Colombia,123429,5142
Colombia,72378,2070
Colombia,109037,2484
Colombia,126525,4047
Colombia,0,300
Colombia,561879,15270
Colombia,3440,63
Congo (Kinshasa),92456,1391
Cuba,1108982,8529
Cyprus,568383,1143
Czechia,4002616,40587
Djibouti,15690,189
Dominica,14852,68
Equatorial Guinea,16789,183
Eritrea,10126,103
Estonia,593571,2634
Ethiopia,492590,7569
Finland,1218216,5251
France,92989,407
France,186380,971
France,211572,998
France,39663,187
France,72226,314
France,11667,63
Gambia,12197,368
Germany,4312962,16721
Germany,5739381,25087
Germany,1200418,4729
Germany,894441,5801
Germany,243763,817
Germany,1409648,5974
Germany,388740,1793
Germany,1676773,15763
Germany,951505,2760
Ghana,168350,1458
Greece,4577675,31722
Guatemala,1060714,19140
Guinea,37429,445
Guinea-Bissau,8452,174
Guyana,70222,1272
Haiti,32577,838
Hungary,1987321,46886
India,10504,129
India,66293,296
India,742106,8022
India,1169787,14083
India,1973394,26343
India,1037717,10651
India,470827,4776
India,441087,5329
India,4022714,40165
India,29027,228
India,171756,1967
India,777764,17839
India,42812,476
India,826778,4111
India,2109628,23578
India,445345,7721
India,2099958,21405
Indonesia,6255679,157131
Iraq,2451178,25326
Israel,4606734,11470
Italy,520053,3568
Italy,173337,978
Italy,509880,2865
Italy,2138911,10924
Italy,1980113,11849
Italy,545484,5476
Italy,83905,656
Italy,1401904,13553
Italy,1421700,8897
Italy,1583091,11834
Italy,2137906,15180
Jamaica,147344,3207
Japan,53734,79
Japan,87248,179
Japan,68989,57
Japan,177068,389
Japan,154814,360
Japan,693958,2389
Japan,95257,207
Japan,175746,266
Japan,52198,132
Japan,332343,786
Japan,148855,368
Japan,122938,227
Japan,118894,161
Japan,108737,202
Japan,160627,282
Japan,400850,525
Japan,1544590,5525
Japan,310027,504
Japan,2435861,4787
Japan,69568,108
Japan,50436,109
Kazakhstan,1459033,19028
"Korea, South",20845973,25382
Kuwait,655854,2562
Laos,211942,757
Lebanon,1189500,10553
Liechtenstein,18853,86
Lithuania,1193955,9226
Madagascar,66557,1409
Malawi,87637,2671
Malaysia,389729,4567
Malaysia,250243,1421
Malaysia,174623,990
Malaysia,217469,1986
Malaysia,18000,188
Malaysia,292374,2011
Malaysia,310489,1748
Malaysia,127745,876
Malaysia,412184,2825
Maldives,184591,307
Mali,31237,739
Mauritania,62675,992
Mauritius,248720,1015
Mexico,121955,2718
Mexico,77896,3658
Mexico,340130,14998
Mexico,681488,47691
Mexico,107014,8916
Mexico,386753,15254
Mexico,202121,16574
Mexico,226971,7572
Mexico,212044,6113
Mexico,171752,8137
Mexico,217805,16936
Moldova,541715,11630
Monaco,14218,61
Montenegro,266422,2756
Mozambique,229777,2216
Netherlands,42406,226
Netherlands,10897,37
Netherlands,210085,458
Netherlands,190651,336
Netherlands,1020782,2856
Netherlands,256959,360
Netherlands,1375810,3424
Netherlands,1754001,5202
New Zealand,1671922,1705
Nicaragua,14807,244
Niger,9125,311
North Macedonia,332667,9398
Norway,1457385,3834
Oman,397231,4628
Pakistan,43896,793
Pakistan,11932,191
Pakistan,222081,6332
Pakistan,516825,13590
Panama,960300,8434
Paraguay,710890,19289
Peru,48745,1361
Peru,42961,1653
Peru,106926,4513
Peru,156204,10572
Peru,110922,8981
Peru,114280,9281
Peru,20167,867
Peru,26446,1122
Peru,165242,13151
Peru,70235,4861
Peru,57983,2159
Peru,30278,1704
Philippines,3810772,60864
Qatar,415876,681
Russia,49797,1004
Russia,121125,3031
Russia,292952,5778
Russia,138555,3037
Russia,44725,1076
Russia,338958,7835
Russia,5851,42
Russia,94125,3594
Russia,41263,550
Russia,171719,1938
Russia,52830,843
Russia,168978,2536
Russia,204629,1560
Russia,88802,2415
Russia,153252,1053
Russia,89878,1411
Russia,105860,1444
Russia,121089,2500
Russia,194076,3494
Russia,154399,3811
Russia,135462,3341
Russia,211647,4437
Russia,218992,4027
Russia,189691,6007
Russia,124833,3417
Russia,1572775,34404
Russia,65363,828
Russia,390610,7937
Russia,257654,6001
Russia,132885,3093
Russia,453600,10789
Russia,118196,2455
Russia,154376,1997
Russia,134031,876
Russia,161676,5258
Russia,164942,2758
Russia,195376,4340
Russia,168751,3848
Russia,153317,3502
Russia,228555,6897
Russia,193979,3878
Russia,165279,2830
Russia,170184,2349
Saint Kitts and Nevis,6477,46
San Marino,20074,118
Sao Tome and Principe,6120,76
Senegal,87641,1968
Seychelles,45692,168
Singapore,1771081,1542
Slovakia,2580748,20236
Slovenia,1096506,6732
Solomon Islands,21544,153
Somalia,27020,1361
South Africa,4004555,101982
Spain,1570331,14241
Spain,254317,3046
Spain,306505,1487
Spain,156746,947
Spain,580554,7704
Spain,811439,9021
Spain,2616757,20222
Spain,1908140,19028
Spain,24469,171
Spain,451627,2405
Spain,254551,1681
Spain,766904,6961
Sri Lanka,667158,16594
Sudan,63128,4960
Sweden,30155,171
Sweden,11634,72
Sweden,50158,394
Sweden,341741,2436
Sweden,91523,697
Sweden,57928,338
Sweden,54760,633
Sweden,438549,3186
Switzerland,3994397,13925
Tajikistan,17786,125
Thailand,4611741,31695
Timor-Leste,23055,134
Togo,38211,281
Trinidad and Tobago,173535,4070
US,6996,105
US,16095,250
US,2631,54
US,5607,129
US,2147,37
US,3749,69
US,15112,237
US,18128,265
US,4167,102
US,27070,371
US,14477,235
US,11016,175
US,30473,658
US,10417,140
US,5190,109
US,5106,78
US,16094,246
US,207512,2402
US,4100,66
US,8261,168
US,41892,346
US,2912,79
US,4452,86
US,123099,1687
US,39913,524
US,2331,47
US,5601,105
US,8152,137
US,28123,424
US,2826,52
US,4016,59
US,11369,42
US,31368,147
US,29488,619
US,1392047,17664
US,42559,921
US,281185,3925
US,5562,73
US,71618,881
US,3252,53
US,6678,109
US,2908,59
US,5878,85
US,4508,96
US,7190,131
US,5945,99
US,5860,68
US,41390,341
US,15458,230
US,5268,88
US,3340,41
US,38710,324
US,4101,73
US,24954,520
US,4766,62
US,17409,182
US,12052,142
US,11503,216
US,20452,283
US,7388,90
US,5793,82
US,3687,90
US,2116,36
US,1660,57
US,5245,100
US,19596,215
US,2116,43
US,5655,96
US,33774,349
US,2296,50
US,3239,69
US,10205,184
US,3833,62
US,7143,108
US,350921,1945
US,256090,1383
US,35232,225
US,25267,154
US,77352,949
US,272985,2499
US,13297,142
US,49430,382
US,19398,132
US,79923,839
US,109953,758
US,699194,7247
US,81955,650
US,702197,6555
US,667415,7977
US,182891,946
US,202673,2281
US,67396,510
US,430146,2400
US,8230,87
US,152202,1702
US,25549,228
US,16071,209
US,153690,1362
US,16635,121
US,2078,57
US,205874,1420
US,93100,458
US,5420,43
US,17003,193
US,14451,89
US,3910,45
US,8005,112
US,47046,597
US,3346,53
US,6776,83
US,6317,138
US,4795,132
US,2818,51
US,3246,46
US,5490,59
US,36614,473
US,34126,490
US,226627,2899
US,69411,885
US,79830,705
US,9409,143
US,51239,840
US,8294,160
US,705245,6140
US,42433,855
US,34533,1020
US,60383,885
US,10358,154
US,4474,75
US,25902,381
US,3317,54
US,5087,102
US,4158,56
US,48454,1150
US,434140,3978
US,16320,287
US,4493,61
US,218313,2249
US,6494,98
US,94157,2204
US,35693,652
US,25158,311
US,56932,709
US,11554,187
US,431565,5349
US,142829,2008
US,248191,3562
US,232329,3109
US,85952,1278
US,26085,615
US,7537,104
US,11041,131
US,18955,219
US,7137,114
US,4978,132
US,3896,79
US,10303,245
US,4188,98
US,23574,264
US,31593,455
US,5297,86
US,3552,101
US,4383,111
US,3693,87
US,5718,114
US,7009,165
US,25654,470
US,3213,64
US,71660,920
US,7126,137
US,69228,653
US,32191,244
US,2260,43
US,196556,1912
US,11986,253
US,39352,399
US,5271,77
US,36891,500
US,5107,137
US,3630,34
US,7534,101
US,21885,512
US,6270,162
US,2568,64
US,29281,533
US,249711,2434
US,17991,274
US,6341,113
US,4286,89
US,1732,90
US,5783,178
US,64443,699
US,44432,510
US,5232,116
US,7924,106
US,13661,153
US,1689,35
US,3038,35
US,33947,401
US,2370,52
US,7341,114
US,1674,52
US,5511,104
US,2162,53
US,9410,108
US,3450,59
US,42001,440
US,7034,136
US,9078,173
US,5851,99
US,12730,200
US,2329,78
US,3848,101
US,21039,331
US,7654,173
US,5381,135
US,2146,54
US,2262,68
US,2601,118
US,16899,388
US,5468,165
US,10605,285
US,7365,167
US,35986,447
US,2432,60
US,56226,384
US,39529,150
US,148246,1044
US,22503,257
US,10424,163
US,65580,697
US,2443,34
US,8084,70
US,3929,81
US,3551,56
US,6361,65
US,13259,54
US,4478,65
US,9583,151
US,2419,53
US,6064,89
US,2949,77
US,24931,216
US,15615,120
US,9172,129
US,4621,49
US,75343,297
US,11480,115
US,16774,174
US,3615,37
US,4807,40
US,5761,60
US,4893,69
US,13547,170
US,11455,132
US,4833,48
US,17822,126
US,6945,73
US,4925,41
US,32407,373
US,183144,1437
US,10096,82
US,11866,137
US,35195,354
